trade_date,group,group_ret,benchmark
20180319,5.0,-0.0026000000000000034,-0.041104
20180319,8.0,0.1129,-0.041104
20180319,10.0,-0.1587,-0.041104
20180326,1.0,-0.03688615384615384,-0.041104
20180326,2.0,-0.03755692307692308,-0.041104
20180326,3.0,-0.039,-0.041104
20180326,4.0,-0.03617073846153846,-0.041104
20180326,5.0,-0.02777076923076923,-0.041104
20180326,6.0,-0.034310125000000004,-0.041104
20180326,7.0,-0.011721538461538462,-0.041104
20180326,8.0,-0.03761686153846154,-0.041104
20180326,9.0,-0.02304153846153846,-0.041104
20180326,10.0,-0.03852890769230769,-0.041104
20180409,1.0,-0.25243099999999996,-0.030178999999999994
20180409,5.0,-0.3085,-0.030178999999999994
20180409,10.0,-0.06440000000000001,-0.030178999999999994
20180416,1.0,-0.08070000000000001,-0.030178999999999994
20180416,4.0,0.138,-0.030178999999999994
20180416,7.0,-0.344118,-0.030178999999999994
20180416,10.0,-0.17089,-0.030178999999999994
20180423,1.0,0.006498461538461538,-0.030178999999999994
20180423,2.0,-0.010970769230769232,-0.030178999999999994
20180423,3.0,-0.01505946875,-0.030178999999999994
20180423,4.0,-0.009780000000000002,-0.030178999999999994
20180423,5.0,-0.0021082923076923064,-0.030178999999999994
20180423,6.0,-0.003940624999999999,-0.030178999999999994
20180423,7.0,-0.01602421538461539,-0.030178999999999994
20180423,8.0,-0.024596875,-0.030178999999999994
20180423,9.0,-0.012459507692307694,-0.030178999999999994
20180423,10.0,-0.02248153846153846,-0.030178999999999994
20180507,1.0,-0.198842,-0.11437100000000001
20180507,10.0,0.030759999999999985,-0.11437100000000001
20180521,1.0,-0.0713,-0.11437100000000001
20180521,3.0,-0.17099999999999999,-0.11437100000000001
20180521,5.0,-0.1476,-0.11437100000000001
20180521,8.0,-0.3513,-0.11437100000000001
20180521,10.0,-0.156021,-0.11437100000000001
20180528,1.0,-0.0731,-0.11437100000000001
20180528,2.0,-0.10488,-0.11437100000000001
20180528,3.0,-0.09117384615384616,-0.11437100000000001
20180528,4.0,-0.10813906250000001,-0.11437100000000001
20180528,5.0,-0.11085550769230769,-0.11437100000000001
20180528,6.0,-0.09264923076923076,-0.11437100000000001
20180528,7.0,-0.105900015625,-0.11437100000000001
20180528,8.0,-0.0817076923076923,-0.11437100000000001
20180528,9.0,-0.09478461538461538,-0.11437100000000001
20180528,10.0,-0.06376461538461539,-0.11437100000000001
20180604,1.0,-0.289333,-0.00984
20180604,5.0,-0.096087,-0.00984
20180604,10.0,-0.331243,-0.00984
20180611,1.0,-0.24267799999999998,-0.00984
20180611,2.0,-0.199991,-0.00984
20180611,4.0,-0.025914000000000003,-0.00984
20180611,6.0,-0.08766,-0.00984
20180611,8.0,-0.411608,-0.00984
20180611,10.0,0.320842,-0.00984
20180625,1.0,-0.01744204615384615,-0.00984
20180625,2.0,-0.0025260000000000018,-0.00984
20180625,3.0,0.0072101249999999995,-0.00984
20180625,4.0,-0.006737384615384614,-0.00984
20180625,5.0,0.032844796875,-0.00984
20180625,6.0,0.01871973846153846,-0.00984
20180625,7.0,0.011682078124999998,-0.00984
20180625,8.0,0.031138753846153847,-0.00984
20180625,9.0,-0.008899078125,-0.00984
20180625,10.0,0.021253092307692307,-0.00984
20180730,1.0,-0.08833179104477612,-0.088911
20180730,2.0,-0.09037650746268656,-0.088911
20180730,3.0,-0.08478475757575757,-0.088911
20180730,4.0,-0.08031371641791045,-0.088911
20180730,5.0,-0.06063358208955224,-0.088911
20180730,6.0,-0.0753795606060606,-0.088911
20180730,7.0,-0.09141492537313432,-0.088911
20180730,8.0,-0.0714180303030303,-0.088911
20180730,9.0,-0.07609792537313433,-0.088911
20180730,10.0,-0.08199616417910448,-0.088911
20180820,1.0,-0.08260200000000001,-0.013032
20180820,10.0,-0.11799099999999998,-0.013032
20180827,1.0,-0.009517514705882354,-0.013032
20180827,2.0,-0.0019128358208955211,-0.013032
20180827,3.0,0.005162149253731342,-0.013032
20180827,4.0,-0.006028104477611939,-0.013032
20180827,5.0,-0.0029519701492537326,-0.013032
20180827,6.0,-0.004757462686567164,-0.013032
20180827,7.0,0.004656880597014925,-0.013032
20180827,8.0,-0.01049283582089552,-0.013032
20180827,9.0,-0.012265477611940299,-0.013032
20180827,10.0,-0.025792794117647056,-0.013032
20180910,1.0,-0.176574,-0.118814
20180910,5.0,-0.009034999999999998,-0.118814
20180910,10.0,-0.110898,-0.118814
20180917,1.0,-0.09221486764705883,-0.118814
20180917,2.0,-0.08363792647058824,-0.118814
20180917,3.0,-0.09444922388059701,-0.118814
20180917,4.0,-0.10464738235294117,-0.118814
20180917,5.0,-0.09044392537313432,-0.118814
20180917,6.0,-0.09581754411764706,-0.118814
20180917,7.0,-0.09162516417910448,-0.118814
20180917,8.0,-0.08154133823529412,-0.118814
20180917,9.0,-0.11065059701492537,-0.118814
20180917,10.0,-0.10423957352941177,-0.118814
20181029,1.0,0.050135797101449275,0.05782999999999999
20181029,2.0,0.07297559420289855,0.05782999999999999
20181029,3.0,0.06161520289855073,0.05782999999999999
20181029,4.0,0.0415205652173913,0.05782999999999999
20181029,5.0,0.04362997101449275,0.05782999999999999
20181029,6.0,0.06218760294117647,0.05782999999999999
20181029,7.0,0.07157120289855072,0.05782999999999999
20181029,8.0,0.0680356231884058,0.05782999999999999
20181029,9.0,0.05362172463768116,0.05782999999999999
20181029,10.0,0.06745284057971014,0.05782999999999999
20181126,1.0,-0.043294742857142854,-0.046447999999999996
20181126,2.0,-0.0369308,-0.046447999999999996
20181126,3.0,-0.060424,-0.046447999999999996
20181126,4.0,-0.05293877142857143,-0.046447999999999996
20181126,5.0,-0.04443282608695652,-0.046447999999999996
20181126,6.0,-0.022341957142857142,-0.046447999999999996
20181126,7.0,-0.032607507246376816,-0.046447999999999996
20181126,8.0,-0.04788022857142857,-0.046447999999999996
20181126,9.0,-0.029226376811594203,-0.046447999999999996
20181126,10.0,-0.033113800000000006,-0.046447999999999996
20181224,1.0,-0.012444171428571429,-0.015551
20181224,2.0,-0.0082464,-0.015551
20181224,3.0,-0.005972514285714288,-0.015551
20181224,4.0,0.012022869565217392,-0.015551
20181224,5.0,-0.012738242857142859,-0.015551
20181224,6.0,-0.014841414285714286,-0.015551
20181224,7.0,-0.011487449275362318,-0.015551
20181224,8.0,-0.0051958,-0.015551
20181224,9.0,-0.0015440571428571447,-0.015551
20181224,10.0,-0.0002754428571428586,-0.015551
20190128,1.0,0.24089777464788734,0.205225
20190128,2.0,0.20772027142857144,0.205225
20190128,3.0,0.18841644285714287,0.205225
20190128,4.0,0.18526657746478872,0.205225
20190128,5.0,0.1944981857142857,0.205225
20190128,6.0,0.2123709,0.205225
20190128,7.0,0.20045069014084507,0.205225
20190128,8.0,0.19292985714285715,0.205225
20190128,9.0,0.20323767142857144,0.205225
20190128,10.0,0.23960042253521127,0.205225
20190218,1.0,0.171268,0.108796
20190218,10.0,0.3337,0.108796
20190225,1.0,0.1381721971830986,0.108796
20190225,2.0,0.12429194285714286,0.108796
20190225,3.0,0.09928094366197183,0.108796
20190225,4.0,0.11172857142857144,0.108796
20190225,5.0,0.10553721126760562,0.108796
20190225,6.0,0.1015124,0.108796
20190225,7.0,0.12722277142857144,0.108796
20190225,8.0,0.13015771830985917,0.108796
20190225,9.0,0.12095470000000001,0.108796
20190225,10.0,0.1056827323943662,0.108796
20190318,1.0,0.200314,-0.036179
20190318,3.0,-0.023845,-0.036179
20190318,5.0,0.162472,-0.036179
20190318,8.0,-0.044730000000000006,-0.036179
20190318,10.0,-0.21065000000000003,-0.036179
20190325,1.0,-0.04130674647887324,-0.036179
20190325,2.0,-0.03960921428571428,-0.036179
20190325,3.0,-0.042847871428571424,-0.036179
20190325,4.0,-0.0480870985915493,-0.036179
20190325,5.0,-0.0643036,-0.036179
20190325,6.0,-0.025159557142857142,-0.036179
20190325,7.0,-0.03729309859154929,-0.036179
20190325,8.0,-0.012313757142857141,-0.036179
20190325,9.0,-0.021996214285714286,-0.036179
20190325,10.0,-0.03832205633802817,-0.036179
20190422,1.0,-0.118233,-0.057203000000000004
20190422,10.0,-0.359846,-0.057203000000000004
20190429,1.0,-0.013898041666666666,-0.057203000000000004
20190429,2.0,-0.020018394366197186,-0.057203000000000004
20190429,3.0,-0.04318494366197183,-0.057203000000000004
20190429,4.0,-0.04124584507042254,-0.057203000000000004
20190429,5.0,-0.03598649295774648,-0.057203000000000004
20190429,6.0,-0.030235281690140843,-0.057203000000000004
20190429,7.0,-0.0286680985915493,-0.057203000000000004
20190429,8.0,-0.03104707042253521,-0.057203000000000004
20190429,9.0,-0.05243046478873239,-0.057203000000000004
20190429,10.0,-0.06440775,-0.057203000000000004
20190527,1.0,0.010711083333333336,-0.00020699999999999712
20190527,2.0,0.015168875000000002,-0.00020699999999999712
20190527,3.0,0.0013336388888888885,-0.00020699999999999712
20190527,4.0,-0.0015221944444444432,-0.00020699999999999712
20190527,5.0,0.018759597222222223,-0.00020699999999999712
20190527,6.0,0.005366267605633803,-0.00020699999999999712
20190527,7.0,0.022952541666666666,-0.00020699999999999712
20190527,8.0,0.02580301388888889,-0.00020699999999999712
20190527,9.0,0.014753888888888891,-0.00020699999999999712
20190527,10.0,-0.009626555555555557,-0.00020699999999999712
20190624,1.0,-0.03095340277777778,-0.02112799999999999
20190624,2.0,0.0054418888888888885,-0.02112799999999999
20190624,3.0,-0.011871597222222221,-0.02112799999999999
20190624,4.0,-0.004931569444444446,-0.02112799999999999
20190624,5.0,-0.007061,-0.02112799999999999
20190624,6.0,-0.012356486111111113,-0.02112799999999999
20190624,7.0,-0.0064520555555555555,-0.02112799999999999
20190624,8.0,-0.010020972222222223,-0.02112799999999999
20190624,9.0,-0.019890541666666664,-0.02112799999999999
20190624,10.0,-0.02948266666666667,-0.02112799999999999
20190729,1.0,0.02060582432432432,-0.001624999999999997
20190729,2.0,-0.0041430136986301365,-0.001624999999999997
20190729,3.0,-0.0007460273972602738,-0.001624999999999997
20190729,4.0,-0.007841465753424658,-0.001624999999999997
20190729,5.0,-0.0160247027027027,-0.001624999999999997
20190729,6.0,-0.009608972602739725,-0.001624999999999997
20190729,7.0,-0.0017667397260273984,-0.001624999999999997
20190729,8.0,0.00017517808219178244,-0.001624999999999997
20190729,9.0,0.023542068493150686,-0.001624999999999997
20190729,10.0,0.022855594594594596,-0.001624999999999997
20190826,1.0,0.03240755405405405,0.011558000000000002
20190826,2.0,0.017682675675675674,0.011558000000000002
20190826,3.0,0.02782822972972973,0.011558000000000002
20190826,4.0,0.02740720547945206,0.011558000000000002
20190826,5.0,0.014377081081081083,0.011558000000000002
20190826,6.0,0.023205297297297298,0.011558000000000002
20190826,7.0,0.03234564383561644,0.011558000000000002
20190826,8.0,0.03748160810810811,0.011558000000000002
20190826,9.0,0.030618243243243245,0.011558000000000002
20190826,10.0,0.0019348513513513521,0.011558000000000002
20190930,1.0,-0.03779054054054054,0.005190999999999998
20190930,2.0,0.0008059324324324321,0.005190999999999998
20190930,3.0,-0.0070976351351351346,0.005190999999999998
20190930,4.0,0.001000824324324323,0.005190999999999998
20190930,5.0,0.0033248378378378358,0.005190999999999998
20190930,6.0,0.005892905405405405,0.005190999999999998
20190930,7.0,0.018165594594594596,0.005190999999999998
20190930,8.0,-0.014912405405405406,0.005190999999999998
20190930,9.0,-0.0013958378378378363,0.005190999999999998
20190930,10.0,-0.0037852027027027056,0.005190999999999998
20191028,1.0,-0.015592613333333333,-0.023614
20191028,2.0,-0.01663808108108108,-0.023614
20191028,3.0,-0.020396216216216213,-0.023614
20191028,4.0,-0.003965527027027026,-0.023614
20191028,5.0,-0.010837106666666665,-0.023614
20191028,6.0,-0.026998472972972972,-0.023614
20191028,7.0,-0.012437851351351352,-0.023614
20191028,8.0,-0.015067418918918916,-0.023614
20191028,9.0,-0.005431527027027027,-0.023614
20191028,10.0,-0.011468826666666664,-0.023614
20191125,1.0,0.09878894666666667,0.083511
20191125,2.0,0.09784866666666667,0.083511
20191125,3.0,0.10090556756756758,0.083511
20191125,4.0,0.09138646666666667,0.083511
20191125,5.0,0.08111024,0.083511
20191125,6.0,0.059245851351351346,0.083511
20191125,7.0,0.06673729333333332,0.083511
20191125,8.0,0.08822508108108108,0.083511
20191125,9.0,0.10589080000000001,0.083511
20191125,10.0,0.09399004,0.083511
20191230,1.0,0.039904763157894735,0.024953999999999994
20191230,2.0,0.022265493333333334,0.024953999999999994
20191230,3.0,0.012500706666666668,0.024953999999999994
20191230,4.0,0.022327573333333333,0.024953999999999994
20191230,5.0,0.02293006666666667,0.024953999999999994
20191230,6.0,0.0046323200000000005,0.024953999999999994
20191230,7.0,-0.002711279999999999,0.024953999999999994
20191230,8.0,0.03279450666666667,0.024953999999999994
20191230,9.0,0.046587173333333336,0.024953999999999994
20191230,10.0,0.037643171052631576,0.024953999999999994
20200120,1.0,0.031280276315789474,0.03882100000000001
20200120,2.0,0.029927706666666668,0.03882100000000001
20200120,3.0,0.002456066666666666,0.03882100000000001
20200120,4.0,-0.008370653333333335,0.03882100000000001
20200120,5.0,-0.0006039333333333315,0.03882100000000001
20200120,6.0,0.03007202666666666,0.03882100000000001
20200120,7.0,0.0224116,0.03882100000000001
20200120,8.0,0.012581120000000003,0.03882100000000001
20200120,9.0,0.03058112,0.03882100000000001
20200120,10.0,0.05298958666666667,0.03882100000000001
20200224,1.0,-0.06055772368421053,-0.072814
20200224,2.0,-0.04146644736842106,-0.072814
20200224,3.0,-0.05048722666666666,-0.072814
20200224,4.0,-0.03168398684210526,-0.072814
20200224,5.0,-0.047494842105263155,-0.072814
20200224,6.0,-0.055985959999999994,-0.072814
20200224,7.0,-0.04165085526315789,-0.072814
20200224,8.0,-0.0727064,-0.072814
20200224,9.0,-0.04965232894736842,-0.072814
20200224,10.0,-0.046301552631578945,-0.072814
20200330,1.0,0.059748631578947366,0.047668
20200330,2.0,0.0820064605263158,0.047668
20200330,3.0,0.06166090789473684,0.047668
20200330,4.0,0.03862293333333333,0.047668
20200330,5.0,0.043742592105263156,0.047668
20200330,6.0,0.04680359210526316,0.047668
20200330,7.0,0.018388986666666666,0.047668
20200330,8.0,0.03378513157894737,0.047668
20200330,9.0,0.02352772368421053,0.047668
20200330,10.0,0.013799815789473684,0.047668
20200427,1.0,0.03604488157894737,0.025232
20200427,2.0,0.032688473684210524,0.025232
20200427,3.0,0.013785526315789472,0.025232
20200427,4.0,0.04092118421052632,0.025232
20200427,5.0,0.031614671052631584,0.025232
20200427,6.0,0.0320906052631579,0.025232
20200427,7.0,0.025076078947368418,0.025232
20200427,8.0,0.057439986842105266,0.025232
20200427,9.0,0.04227036842105263,0.025232
20200427,10.0,0.06290797368421053,0.025232
20200525,1.0,0.10980996103896103,0.083884
20200525,2.0,0.10338266233766234,0.083884
20200525,3.0,0.08007060526315789,0.083884
20200525,4.0,0.0659044935064935,0.083884
20200525,5.0,0.056195776315789474,0.083884
20200525,6.0,0.06851450649350649,0.083884
20200525,7.0,0.05878269736842105,0.083884
20200525,8.0,0.07990853246753246,0.083884
20200525,9.0,0.07483494736842106,0.083884
20200525,10.0,0.0936727922077922,0.083884
20200622,1.0,0.07925800000000001,0.128771
20200622,10.0,0.03291199999999999,0.128771
20200629,1.0,0.12368822077922077,0.128771
20200629,2.0,0.12975302631578947,0.128771
20200629,3.0,0.12854964935064933,0.128771
20200629,4.0,0.09676572368421052,0.128771
20200629,5.0,0.14268906493506495,0.128771
20200629,6.0,0.14176277631578946,0.128771
20200629,7.0,0.13804713157894738,0.128771
20200629,8.0,0.18129575324675326,0.128771
20200629,9.0,0.12817996052631578,0.128771
20200629,10.0,0.12833818181818182,0.128771
20200727,1.0,0.01310148717948718,0.013698999999999996
20200727,2.0,0.036651805194805195,0.013698999999999996
20200727,3.0,0.02713612987012987,0.013698999999999996
20200727,4.0,0.01993142857142857,0.013698999999999996
20200727,5.0,0.03752428571428571,0.013698999999999996
20200727,6.0,0.04999361038961039,0.013698999999999996
20200727,7.0,0.029568155844155845,0.013698999999999996
20200727,8.0,0.033991649350649356,0.013698999999999996
20200727,9.0,0.015591220779220778,0.013698999999999996
20200727,10.0,0.0035355769230769217,0.013698999999999996
20200824,1.0,0.057976000000000014,-0.08520900000000001
20200824,10.0,0.10816200000000005,-0.08520900000000001
20200831,1.0,-0.0808939493670886,-0.08520900000000001
20200831,2.0,-0.06682278205128205,-0.08520900000000001
20200831,3.0,-0.0699245641025641,-0.08520900000000001
20200831,4.0,-0.06617837974683545,-0.08520900000000001
20200831,5.0,-0.07289391025641025,-0.08520900000000001
20200831,6.0,-0.07523382051282052,-0.08520900000000001
20200831,7.0,-0.07324988607594937,-0.08520900000000001
20200831,8.0,-0.0530796282051282,-0.08520900000000001
20200831,9.0,-0.08277005128205128,-0.08520900000000001
20200831,10.0,-0.05693149367088607,-0.08520900000000001
20200921,1.0,-0.06728,-0.014385000000000005
20200921,10.0,-0.06992200000000001,-0.014385000000000005
20200928,1.0,0.009907887499999999,-0.014385000000000005
20200928,2.0,0.0006916075949367098,-0.014385000000000005
20200928,3.0,0.003735708860759493,-0.014385000000000005
20200928,4.0,-0.012426725000000001,-0.014385000000000005
20200928,5.0,-0.0041114430379746835,-0.014385000000000005
20200928,6.0,-0.02539498734177215,-0.014385000000000005
20200928,7.0,0.006075250000000002,-0.014385000000000005
20200928,8.0,-0.004778088607594937,-0.014385000000000005
20200928,9.0,0.006969582278481015,-0.014385000000000005
20200928,10.0,0.03333795,-0.014385000000000005
20201026,1.0,0.04345885,0.018189000000000007
20201026,2.0,0.033343687500000004,0.018189000000000007
20201026,3.0,0.0287219,0.018189000000000007
20201026,4.0,0.03321575,0.018189000000000007
20201026,5.0,0.047303250000000005,0.018189000000000007
20201026,6.0,0.05449300000000001,0.018189000000000007
20201026,7.0,0.02345315,0.018189000000000007
20201026,8.0,0.045552575,0.018189000000000007
20201026,9.0,0.043104037500000005,0.018189000000000007
20201026,10.0,0.023154,0.018189000000000007
20201123,1.0,0.391487,0.005063000000000005
20201123,10.0,1.212499,0.005063000000000005
20201130,1.0,-0.009249774999999998,0.005063000000000005
20201130,2.0,-0.007011000000000002,0.005063000000000005
20201130,3.0,0.02027705,0.005063000000000005
20201130,4.0,-0.026865724999999997,0.005063000000000005
20201130,5.0,-0.0387814375,0.005063000000000005
20201130,6.0,-0.019965,0.005063000000000005
20201130,7.0,-0.007397499999999999,0.005063000000000005
20201130,8.0,-0.0029918874999999992,0.005063000000000005
20201130,9.0,-0.0019919624999999988,0.005063000000000005
20201130,10.0,0.0166587625,0.005063000000000005
20201228,1.0,-0.0634175925925926,-0.05127999999999999
20201228,2.0,-0.0614887125,-0.05127999999999999
20201228,3.0,-0.05742472839506173,-0.05127999999999999
20201228,4.0,-0.0440423125,-0.05127999999999999
20201228,5.0,-0.05252088888888889,-0.05127999999999999
20201228,6.0,-0.0612290625,-0.05127999999999999
20201228,7.0,-0.030777862499999996,-0.05127999999999999
20201228,8.0,-0.04097149382716049,-0.05127999999999999
20201228,9.0,-0.0253073125,-0.05127999999999999
20201228,10.0,-0.061035209876543206,-0.05127999999999999
20210118,1.0,-0.05699499999999999,0.004921000000000002
20210118,10.0,-0.058397,0.004921000000000002
20210125,1.0,0.019303123456790125,0.004921000000000002
20210125,2.0,0.03870062962962963,0.004921000000000002
20210125,3.0,0.03908676543209877,0.004921000000000002
20210125,4.0,0.0500944125,0.004921000000000002
20210125,5.0,0.05996716049382716,0.004921000000000002
20210125,6.0,0.04922823456790123,0.004921000000000002
20210125,7.0,0.0214857,0.004921000000000002
20210125,8.0,0.039555839506172835,0.004921000000000002
20210125,9.0,0.009212555555555554,0.004921000000000002
20210125,10.0,-0.012229234567901233,0.004921000000000002
20210222,1.0,-0.020343390243902436,-0.002812000000000009
20210222,2.0,0.004167444444444442,-0.002812000000000009
20210222,3.0,0.008377432098765432,-0.002812000000000009
20210222,4.0,0.005697530864197532,-0.002812000000000009
20210222,5.0,0.02855158024691358,-0.002812000000000009
20210222,6.0,0.03590045679012346,-0.002812000000000009
20210222,7.0,0.041267962962962965,-0.002812000000000009
20210222,8.0,0.0359012962962963,-0.002812000000000009
20210222,9.0,0.015827197530864198,-0.002812000000000009
20210222,10.0,0.011250524390243903,-0.002812000000000009
20210329,1.0,0.025380329268292683,0.014721000000000001
20210329,2.0,0.015596914634146343,0.014721000000000001
20210329,3.0,0.019469716049382718,0.014721000000000001
20210329,4.0,0.011773743902439024,0.014721000000000001
20210329,5.0,0.013698172839506174,0.014721000000000001
20210329,6.0,0.014030329268292683,0.014721000000000001
20210329,7.0,0.014191543209876544,0.014721000000000001
20210329,8.0,0.01463409756097561,0.014721000000000001
20210329,9.0,0.04819764197530864,0.014721000000000001
20210329,10.0,0.010455243902439024,0.014721000000000001
20210426,1.0,0.07237279268292683,0.066133
20210426,2.0,0.07755430487804878,0.066133
20210426,3.0,0.059379963414634154,0.066133
20210426,4.0,0.07207278048780488,0.066133
20210426,5.0,0.055301756097560974,0.066133
20210426,6.0,0.0634336913580247,0.066133
20210426,7.0,0.04662509756097561,0.066133
20210426,8.0,0.05542834146341464,0.066133
20210426,9.0,0.0827518780487805,0.066133
20210426,10.0,0.09739029268292683,0.066133
20210531,1.0,0.026982277108433737,0.039852
20210531,2.0,0.030265146341463416,0.039852
20210531,3.0,0.05138146987951807,0.039852
20210531,4.0,0.03763314634146341,0.039852
20210531,5.0,0.03193912048192771,0.039852
20210531,6.0,0.04416663414634146,0.039852
20210531,7.0,0.04189764634146342,0.039852
20210531,8.0,0.040551831325301206,0.039852
20210531,9.0,0.030382353658536587,0.039852
20210531,10.0,0.037411891566265065,0.039852
20210628,1.0,0.07381380952380952,0.027288000000000007
20210628,2.0,0.04203660240963855,0.027288000000000007
20210628,3.0,0.05657513253012048,0.027288000000000007
20210628,4.0,0.006081506024096384,0.027288000000000007
20210628,5.0,0.0034820120481927727,0.027288000000000007
20210628,6.0,0.020640373493975905,0.027288000000000007
20210628,7.0,0.028474204819277107,0.027288000000000007
20210628,8.0,0.0036932409638554217,0.027288000000000007
20210628,9.0,0.027825506024096384,0.027288000000000007
20210628,10.0,-0.023691493975903616,0.027288000000000007
20210726,1.0,0.046208811764705884,0.06377000000000001
20210726,2.0,0.06630839285714286,0.06377000000000001
20210726,3.0,0.059967595238095237,0.06377000000000001
20210726,4.0,0.07878294047619047,0.06377000000000001
20210726,5.0,0.0661542261904762,0.06377000000000001
20210726,6.0,0.08890736904761905,0.06377000000000001
20210726,7.0,0.09166132142857142,0.06377000000000001
20210726,8.0,0.09286657142857142,0.06377000000000001
20210726,9.0,0.05561579761904761,0.06377000000000001
20210726,10.0,0.07527485714285713,0.06377000000000001
20210830,1.0,-0.08079023529411765,-0.040135000000000004
20210830,2.0,-0.004616776470588236,-0.040135000000000004
20210830,3.0,-0.05287234117647059,-0.040135000000000004
20210830,4.0,-0.021731870588235294,-0.040135000000000004
20210830,5.0,0.0024175647058823527,-0.040135000000000004
20210830,6.0,-0.013598595238095241,-0.040135000000000004
20210830,7.0,-0.01804484705882353,-0.040135000000000004
20210830,8.0,0.01761671764705882,-0.040135000000000004
20210830,9.0,-0.023528823529411765,-0.040135000000000004
20210830,10.0,-0.04352045882352941,-0.040135000000000004
20210913,1.0,0.04244099999999999,-0.001658999999999993
20210913,3.0,0.039740999999999985,-0.001658999999999993
20210913,5.0,0.01747500000000001,-0.001658999999999993
20210913,8.0,-0.07870699999999999,-0.001658999999999993
20210913,10.0,-0.117977,-0.001658999999999993
20210927,1.0,0.03145843529411765,-0.001658999999999993
20210927,2.0,0.01950685882352941,-0.001658999999999993
20210927,3.0,-0.014881117647058822,-0.001658999999999993
20210927,4.0,-0.005727305882352942,-0.001658999999999993
20210927,5.0,-0.021478823529411762,-0.001658999999999993
20210927,6.0,0.0018741547619047618,-0.001658999999999993
20210927,7.0,-0.01942545882352941,-0.001658999999999993
20210927,8.0,-0.011320399999999998,-0.001658999999999993
20210927,9.0,-0.012683435294117648,-0.001658999999999993
20210927,10.0,-0.023400988235294115,-0.001658999999999993
20211018,1.0,0.779027,0.087755
20211018,5.0,0.36879999999999996,0.087755
20211018,10.0,-0.05133899999999999,0.087755
20211025,1.0,0.08643520930232557,0.087755
20211025,2.0,0.1301796,0.087755
20211025,3.0,0.12742951764705884,0.087755
20211025,4.0,0.08669441860465117,0.087755
20211025,5.0,0.09328361176470588,0.087755
20211025,6.0,0.08396494117647059,0.087755
20211025,7.0,0.11881982558139535,0.087755
20211025,8.0,0.1166339294117647,0.087755
20211025,9.0,0.1347848235294118,0.087755
20211025,10.0,0.06743003488372094,0.087755
20211129,1.0,-0.02655524137931034,-0.0042039999999999985
20211129,2.0,0.011531325581395349,-0.0042039999999999985
20211129,3.0,0.02070210465116279,-0.0042039999999999985
