trade_date,group,group_ret,benchmark
20211129,4.0,0.05640337931034482,-0.0042039999999999985
20211129,5.0,0.062249976744186045,-0.0042039999999999985
20211129,6.0,0.05565609302325582,-0.0042039999999999985
20211129,7.0,0.05800441379310345,-0.0042039999999999985
20211129,8.0,0.041470697674418605,-0.0042039999999999985
20211129,9.0,0.008991093023255814,-0.0042039999999999985
20211129,10.0,-0.03726931034482758,-0.0042039999999999985
20211227,1.0,-0.14884828735632186,-0.13585
20211227,2.0,-0.13709506896551724,-0.13585
20211227,3.0,-0.09833177011494253,-0.13585
20211227,4.0,-0.08400440697674419,-0.13585
20211227,5.0,-0.09656447126436782,-0.13585
20211227,6.0,-0.10206127586206896,-0.13585
20211227,7.0,-0.0908115,-0.13585
20211227,8.0,-0.09287504597701149,-0.13585
20211227,9.0,-0.12396155172413793,-0.13585
20211227,10.0,-0.1189156551724138,-0.13585
20220124,1.0,0.03874068181818182,0.063481
20220124,2.0,0.03881929885057472,0.063481
20220124,3.0,0.05007763218390804,0.063481
20220124,4.0,0.04012632183908046,0.063481
20220124,5.0,0.04836765909090909,0.063481
20220124,6.0,0.06703133333333333,0.063481
20220124,7.0,0.0577868275862069,0.063481
20220124,8.0,0.057587425287356324,0.063481
20220124,9.0,0.07840867816091954,0.063481
20220124,10.0,0.07452620454545454,0.063481
20220221,1.0,0.287336,-0.087261
20220221,10.0,0.579196,-0.087261
20220228,1.0,-0.10467222727272728,-0.087261
20220228,2.0,-0.07085263218390804,-0.087261
20220228,3.0,-0.07873281609195402,-0.087261
20220228,4.0,-0.0808597356321839,-0.087261
20220228,5.0,-0.06433911363636363,-0.087261
20220228,6.0,-0.07402513793103448,-0.087261
20220228,7.0,-0.0638523908045977,-0.087261
20220228,8.0,-0.07354403448275862,-0.087261
20220228,9.0,-0.06740642528735633,-0.087261
20220228,10.0,-0.047738079545454545,-0.087261
20220328,1.0,-0.14686398876404494,-0.157763
20220328,2.0,-0.1308539318181818,-0.157763
20220328,3.0,-0.15902288636363637,-0.157763
20220328,4.0,-0.1476109431818182,-0.157763
20220328,5.0,-0.14587901136363637,-0.157763
20220328,6.0,-0.1417417840909091,-0.157763
20220328,7.0,-0.14504767045454547,-0.157763
20220328,8.0,-0.12605380681818182,-0.157763
20220328,9.0,-0.13537557954545454,-0.157763
20220328,10.0,-0.16455792045454545,-0.157763
20220418,1.0,-0.092463,0.104458
20220418,10.0,-0.026897999999999995,0.104458
20220425,1.0,0.12320291011235955,0.104458
20220425,2.0,0.11638002247191012,0.104458
20220425,3.0,0.11551575280898875,0.104458
20220425,4.0,0.11786902272727273,0.104458
20220425,5.0,0.0939132584269663,0.104458
20220425,6.0,0.1299857415730337,0.104458
20220425,7.0,0.11796237500000001,0.104458
20220425,8.0,0.11764584269662921,0.104458
20220425,9.0,0.13419621348314606,0.104458
20220425,10.0,0.10549789887640448,0.104458
20220530,1.0,0.12256184444444444,0.098228
20220530,2.0,0.11176084269662921,0.098228
20220530,3.0,0.09388487640449437,0.098228
20220530,4.0,0.09192403370786517,0.098228
20220530,5.0,0.11102876404494383,0.098228
20220530,6.0,0.09621631460674157,0.098228
20220530,7.0,0.10439506741573035,0.098228
20220530,8.0,0.10171431460674157,0.098228
20220530,9.0,0.08459412359550561,0.098228
20220530,10.0,0.07685252222222222,0.098228
20220627,1.0,0.04149833333333333,0.018438999999999997
20220627,2.0,0.038995235955056176,0.018438999999999997
20220627,3.0,0.028761333333333333,0.018438999999999997
20220627,4.0,0.02866896629213483,0.018438999999999997
20220627,5.0,0.014779333333333332,0.018438999999999997
20220627,6.0,0.008099752808988765,0.018438999999999997
20220627,7.0,0.019698191011235953,0.018438999999999997
20220627,8.0,0.01966312222222222,0.018438999999999997
20220627,9.0,0.04974412359550562,0.018438999999999997
20220627,10.0,0.04438086666666667,0.018438999999999997
20220725,1.0,-0.09508865934065934,-0.050486
20220725,2.0,-0.06096487777777777,-0.050486
20220725,3.0,-0.03899004444444445,-0.050486
20220725,4.0,-0.027367144444444443,-0.050486
20220725,5.0,-0.022295699999999998,-0.050486
20220725,6.0,-0.01580851111111111,-0.050486
20220725,7.0,-0.02278106666666667,-0.050486
20220725,8.0,-0.020284866666666665,-0.050486
20220725,9.0,-0.02187571111111111,-0.050486
20220725,10.0,-0.016734822222222223,-0.050486
20220829,1.0,-0.09657385714285714,-0.09497299999999999
20220829,2.0,-0.10217939560439561,-0.09497299999999999
20220829,3.0,-0.10065812087912088,-0.09497299999999999
20220829,4.0,-0.0756990989010989,-0.09497299999999999
20220829,5.0,-0.08795279120879122,-0.09497299999999999
20220829,6.0,-0.0729841,-0.09497299999999999
20220829,7.0,-0.08468326373626374,-0.09497299999999999
20220829,8.0,-0.0987570989010989,-0.09497299999999999
20220829,9.0,-0.07846989010989011,-0.09497299999999999
20220829,10.0,-0.05447006593406593,-0.09497299999999999
20220926,1.0,0.15813938043478262,0.029086000000000004
20220926,2.0,0.07173945054945055,0.029086000000000004
20220926,3.0,0.0833785934065934,0.029086000000000004
20220926,4.0,0.05002885869565218,0.029086000000000004
20220926,5.0,0.03944693406593407,0.029086000000000004
20220926,6.0,0.013931307692307692,0.029086000000000004
20220926,7.0,0.029072293478260867,0.029086000000000004
20220926,8.0,0.01470824175824176,0.029086000000000004
20220926,9.0,-0.016319923076923076,0.029086000000000004
20220926,10.0,0.01397926086956522,0.029086000000000004
20221031,1.0,0.049699108695652174,0.047603
20221031,2.0,0.07789740217391304,0.047603
20221031,3.0,0.09220880434782608,0.047603
20221031,4.0,0.05902132967032967,0.047603
20221031,5.0,0.07172815217391304,0.047603
20221031,6.0,0.08635926086956522,0.047603
20221031,7.0,0.06285879120879122,0.047603
20221031,8.0,0.06690843478260869,0.047603
20221031,9.0,0.05586517391304348,0.047603
20221031,10.0,-0.003570836956521741,0.047603
20221128,1.0,-0.028466333333333337,-0.047087
20221128,2.0,-0.05197723913043478,-0.047087
20221128,3.0,-0.0314265652173913,-0.047087
20221128,4.0,-0.016136043478260868,-0.047087
20221128,5.0,-0.032646903225806455,-0.047087
20221128,6.0,-0.03430505434782609,-0.047087
20221128,7.0,-0.03409375,-0.047087
20221128,8.0,-0.04701594565217391,-0.047087
20221128,9.0,-0.050953217391304345,-0.047087
20221128,10.0,-0.04384608602150537,-0.047087
20221219,1.0,0.125763,0.080618
20221219,10.0,0.193537,0.080618
20221226,1.0,0.05456692473118279,0.080618
20221226,2.0,0.07910220430107526,0.080618
20221226,3.0,0.07956523913043478,0.080618
20221226,4.0,0.08246229032258065,0.080618
20221226,5.0,0.08206984782608695,0.080618
20221226,6.0,0.08370910752688172,0.080618
20221226,7.0,0.09599384782608696,0.080618
20221226,8.0,0.10773267741935486,0.080618
20221226,9.0,0.09756646739130435,0.080618
20221226,10.0,0.08948774193548387,0.080618
20230130,1.0,0.024140021505376346,0.022656
20230130,2.0,0.03035615053763441,0.022656
20230130,3.0,0.039862860215053766,0.022656
20230130,4.0,0.03559030107526882,0.022656
20230130,5.0,0.01900083870967742,0.022656
20230130,6.0,0.018843193548387097,0.022656
20230130,7.0,0.043585827956989245,0.022656
20230130,8.0,0.026251806451612906,0.022656
20230130,9.0,0.02730767741935484,0.022656
20230130,10.0,0.029298677419354838,0.022656
20230227,1.0,-0.011961043010752685,-0.010737999999999994
20230227,2.0,-0.019758333333333333,-0.010737999999999994
20230227,3.0,0.008313709677419356,-0.010737999999999994
20230227,4.0,0.01073010752688172,-0.010737999999999994
20230227,5.0,-2.416129032257974e-05,-0.010737999999999994
20230227,6.0,-0.003062892473118281,-0.010737999999999994
20230227,7.0,-0.019726182795698922,-0.010737999999999994
20230227,8.0,0.011277053763440861,-0.010737999999999994
20230227,9.0,0.03830820430107527,-0.010737999999999994
20230227,10.0,-0.004246956989247314,-0.010737999999999994
20230327,1.0,0.01324136170212766,-0.021489
20230327,2.0,-0.025800602150537637,-0.021489
20230327,3.0,-0.003564436170212766,-0.021489
20230327,4.0,-0.02502458064516129,-0.021489
20230327,5.0,-0.017164659574468086,-0.021489
20230327,6.0,-0.0013385913978494629,-0.021489
20230327,7.0,0.006571279569892472,-0.021489
20230327,8.0,0.006538276595744681,-0.021489
20230327,9.0,0.007155752688172043,-0.021489
20230327,10.0,0.0029955851063829795,-0.021489
20230424,1.0,0.006525578947368419,-0.023844999999999998
20230424,2.0,0.0026111382978723408,-0.023844999999999998
20230424,3.0,-0.008378436170212767,-0.023844999999999998
20230424,4.0,-0.02162522340425532,-0.023844999999999998
20230424,5.0,-0.0002560851063829791,-0.023844999999999998
20230424,6.0,-0.0017288297872340421,-0.023844999999999998
20230424,7.0,0.0048653510638297865,-0.023844999999999998
20230424,8.0,-0.00449972340425532,-0.023844999999999998
20230424,9.0,-0.032775244680851065,-0.023844999999999998
20230424,10.0,0.008530894736842105,-0.023844999999999998
20230529,1.0,0.01988037894736842,0.007181999999999999
20230529,2.0,0.016233648936170214,0.007181999999999999
20230529,3.0,0.012250606382978722,0.007181999999999999
20230529,4.0,0.0267195052631579,0.007181999999999999
20230529,5.0,0.01794922340425532,0.007181999999999999
20230529,6.0,0.01973775531914894,0.007181999999999999
20230529,7.0,0.024565389473684213,0.007181999999999999
20230529,8.0,0.023724436170212762,0.007181999999999999
20230529,9.0,0.014213606382978724,0.007181999999999999
20230529,10.0,0.0321534,0.007181999999999999
20230626,1.0,-0.023293526315789473,-0.012528000000000004
20230626,2.0,0.008809178947368419,-0.012528000000000004
20230626,3.0,0.014468136842105263,-0.012528000000000004
20230626,4.0,-0.0019165894736842112,-0.012528000000000004
20230626,5.0,0.011675326315789474,-0.012528000000000004
20230626,6.0,0.011211085106382978,-0.012528000000000004
20230626,7.0,0.010220652631578947,-0.012528000000000004
20230626,8.0,-0.012764947368421055,-0.012528000000000004
20230626,9.0,-0.002670336842105263,-0.012528000000000004
20230626,10.0,-0.05829412631578947,-0.012528000000000004
20230731,1.0,-0.046196666666666664,-0.063601
20230731,2.0,-0.03626547368421053,-0.063601
20230731,3.0,-0.05133646315789474,-0.063601
20230731,4.0,-0.055418063157894736,-0.063601
20230731,5.0,-0.04481205208333333,-0.063601
20230731,6.0,-0.05615435789473684,-0.063601
20230731,7.0,-0.05290577894736843,-0.063601
20230731,8.0,-0.04158734736842105,-0.063601
20230731,9.0,-0.0653010947368421,-0.063601
20230731,10.0,-0.05529007291666666,-0.063601
20230828,1.0,0.014702721649484538,-0.0033119999999999964
20230828,2.0,0.028555833333333336,-0.0033119999999999964
20230828,3.0,-0.007910833333333332,-0.0033119999999999964
20230828,4.0,0.005470885416666667,-0.0033119999999999964
20230828,5.0,0.01077928125,-0.0033119999999999964
20230828,6.0,0.003179197916666666,-0.0033119999999999964
20230828,7.0,0.009207718750000001,-0.0033119999999999964
20230828,8.0,-0.0009017812499999998,-0.0033119999999999964
20230828,9.0,-0.017186,-0.0033119999999999964
20230828,10.0,-0.017182010416666664,-0.0033119999999999964
20230925,1.0,0.01845534020618557,-0.017069
20230925,2.0,-0.004796770833333334,-0.017069
20230925,3.0,-0.008969000000000001,-0.017069
20230925,4.0,-0.018858670103092782,-0.017069
20230925,5.0,-0.02941015625,-0.017069
20230925,6.0,-0.012882072916666668,-0.017069
20230925,7.0,-0.020803917525773197,-0.017069
20230925,8.0,-0.012209385416666668,-0.017069
20230925,9.0,-0.01129490625,-0.017069
20230925,10.0,0.002084865979381445,-0.017069
20231030,1.0,0.01918269072164949,0.01937300000000001
20231030,2.0,0.018514135416666664,0.01937300000000001
20231030,3.0,0.024137989583333335,0.01937300000000001
20231030,4.0,0.030268639175257732,0.01937300000000001
20231030,5.0,0.027880031250000003,0.01937300000000001
20231030,6.0,0.036220125,0.01937300000000001
20231030,7.0,0.027994886597938147,0.01937300000000001
20231030,8.0,0.021478229166666668,0.01937300000000001
20231030,9.0,0.041291052083333335,0.01937300000000001
20231030,10.0,0.03962196907216495,0.01937300000000001
20231127,1.0,-0.041954628865979386,-0.031114000000000003
20231127,2.0,-0.023743010416666665,-0.031114000000000003
20231127,3.0,-0.036246587628865984,-0.031114000000000003
20231127,4.0,-0.016957375,-0.031114000000000003
20231127,5.0,-0.028628072164948455,-0.031114000000000003
20231127,6.0,-0.022658447916666668,-0.031114000000000003
20231127,7.0,-0.013611239583333332,-0.031114000000000003
20231127,8.0,-0.004790628865979381,-0.031114000000000003
20231127,9.0,-0.0066748229166666674,-0.031114000000000003
20231127,10.0,-0.020809268041237117,-0.031114000000000003
20231218,1.0,-0.10866900000000002,-0.201999
20231218,4.0,-0.34741500000000003,-0.201999
20231218,7.0,0.046277999999999986,-0.201999
20231218,10.0,-0.137164,-0.201999
20231225,1.0,-0.2393761443298969,-0.201999
20231225,2.0,-0.21454433333333334,-0.201999
20231225,3.0,-0.2175528762886598,-0.201999
20231225,4.0,-0.2105389375,-0.201999
20231225,5.0,-0.17475692783505156,-0.201999
20231225,6.0,-0.17618423958333332,-0.201999
20231225,7.0,-0.17896553125,-0.201999
20231225,8.0,-0.166587412371134,-0.201999
20231225,9.0,-0.18084716666666667,-0.201999
20231225,10.0,-0.1964628350515464,-0.201999
20240129,1.0,0.12365592857142857,0.119744
20240129,2.0,0.12094212371134021,0.119744
20240129,3.0,0.11368760824742268,0.119744
20240129,4.0,0.10919539175257732,0.119744
20240129,5.0,0.12325651546391754,0.119744
20240129,6.0,0.12073003092783505,0.119744
20240129,7.0,0.11558080412371134,0.119744
20240129,8.0,0.10563965979381444,0.119744
20240129,9.0,0.1404716288659794,0.119744
20240129,10.0,0.13310620408163265,0.119744
20240226,1.0,0.02316307142857143,0.019921000000000008
20240226,2.0,0.02182076288659794,0.019921000000000008
20240226,3.0,0.028925175257731958,0.019921000000000008
20240226,4.0,0.0394864693877551,0.019921000000000008
20240226,5.0,0.023925721649484536,0.019921000000000008
20240226,6.0,0.011625680412371131,0.019921000000000008
20240226,7.0,0.019784724489795923,0.019921000000000008
20240226,8.0,0.02931084536082474,0.019921000000000008
20240226,9.0,0.034096051546391754,0.019921000000000008
20240226,10.0,0.04678243877551021,0.019921000000000008
20240325,1.0,-0.005096520408163262,0.013522000000000003
20240325,2.0,0.02800409278350515,0.013522000000000003
20240325,3.0,0.018378618556701032,0.013522000000000003
20240325,4.0,0.02592818367346939,0.013522000000000003
20240325,5.0,0.026518865979381443,0.013522000000000003
20240325,6.0,0.03857620618556701,0.013522000000000003
20240325,7.0,0.049661806122448984,0.013522000000000003
20240325,8.0,0.028403030927835055,0.013522000000000003
20240325,9.0,0.027064268041237117,0.013522000000000003
20240325,10.0,-0.0009186224489795919,0.013522000000000003
20240429,1.0,0.004527163265306125,-0.024978
20240429,2.0,0.004702927835051547,-0.024978
20240429,3.0,-0.014709917525773197,-0.024978
20240429,4.0,-0.009233224489795919,-0.024978
20240429,5.0,-0.005233804123711339,-0.024978
20240429,6.0,-0.007736731958762888,-0.024978
20240429,7.0,-0.015808724489795915,-0.024978
20240429,8.0,-0.036598762886597934,-0.024978
20240429,9.0,-0.020915453608247425,-0.024978
20240429,10.0,0.00195337755102041,-0.024978
20240527,1.0,-0.0851927755102041,-0.0875
20240527,2.0,-0.08148825773195877,-0.0875
20240527,3.0,-0.08342024742268041,-0.0875
20240527,4.0,-0.08151088775510204,-0.0875
20240527,5.0,-0.09026375257731957,-0.0875
20240527,6.0,-0.0823939587628866,-0.0875
20240527,7.0,-0.08774247959183673,-0.0875
20240527,8.0,-0.06676949484536082,-0.0875
20240527,9.0,-0.08700040206185566,-0.0875
20240527,10.0,-0.06366674489795918,-0.0875
20240624,1.0,0.0012995612244897962,0.0012789999999999954
20240624,2.0,0.0019363673469387761,0.0012789999999999954
20240624,3.0,0.012038865979381443,0.0012789999999999954
20240624,4.0,0.011168836734693878,0.0012789999999999954
20240624,5.0,0.012882886597938145,0.0012789999999999954
20240624,6.0,0.009863122448979592,0.0012789999999999954
20240624,7.0,0.010448536082474225,0.0012789999999999954
20240624,8.0,0.013746102040816329,0.0012789999999999954
20240624,9.0,-0.01537121649484536,0.0012789999999999954
20240624,10.0,-0.020965285714285714,0.0012789999999999954
20240729,1.0,-0.07129779591836735,-0.053154
20240729,2.0,-0.04452419387755102,-0.053154
20240729,3.0,-0.04551234020618557,-0.053154
20240729,4.0,-0.0321120306122449,-0.053154
20240729,5.0,-0.0255699387755102,-0.053154
20240729,6.0,-0.04922069072164949,-0.053154
20240729,7.0,-0.03688497959183673,-0.053154
20240729,8.0,-0.04784616494845361,-0.053154
20240729,9.0,-0.041741714285714285,-0.053154
20240729,10.0,-0.05025938775510204,-0.053154
20240826,1.0,0.2226290306122449,0.2191
20240826,2.0,0.1992968775510204,0.2191
20240826,3.0,0.2206064081632653,0.2191
20240826,4.0,0.21055538144329897,0.2191
20240826,5.0,0.21601027551020408,0.2191
20240826,6.0,0.22958316326530612,0.2191
20240826,7.0,0.21390249484536084,0.2191
20240826,8.0,0.22786085714285714,0.2191
20240826,9.0,0.2303488163265306,0.2191
20240826,10.0,0.2612820816326531,0.2191
20240923,1.0,1.283375,0.079267
20240923,10.0,0.8999940000000001,0.079267
20240930,1.0,0.06781570408163265,0.079267
20240930,2.0,0.0689005,0.079267
20240930,3.0,0.055959224489795914,0.079267
20240930,4.0,0.06409140206185567,0.079267
20240930,5.0,0.05066669387755102,0.079267
20240930,6.0,0.041070724489795915,0.079267
20240930,7.0,0.06669446391752577,0.079267
20240930,8.0,0.0649950306122449,0.079267
20240930,9.0,0.06928477551020408,0.079267
20240930,10.0,0.08744784693877551,0.079267
20241028,1.0,0.0585450505050505,0.01642100000000001
20241028,2.0,0.05875932653061225,0.01642100000000001
20241028,3.0,0.05900058163265306,0.01642100000000001
20241028,4.0,0.0745975918367347,0.01642100000000001
20241028,5.0,0.037464727272727275,0.01642100000000001
20241028,6.0,0.0380740918367347,0.01642100000000001
20241028,7.0,0.0317475,0.01642100000000001
20241028,8.0,0.04314022448979592,0.01642100000000001
20241028,9.0,0.0025068265306122444,0.01642100000000001
20241028,10.0,0.00190560606060606,0.01642100000000001
20241125,1.0,-0.060663212121212125,-0.035779
20241125,2.0,-0.03256661224489796,-0.035779
20241125,3.0,-0.03433752525252526,-0.035779
20241125,4.0,-0.021288040816326532,-0.035779
20241125,5.0,-0.009198515151515152,-0.035779
20241125,6.0,-0.015668326530612245,-0.035779
20241125,7.0,-0.008827948979591837,-0.035779
20241125,8.0,-0.021886030303030306,-0.035779
20241125,9.0,-0.012507224489795918,-0.035779
20241125,10.0,-0.016060464646464642,-0.035779
20241216,1.0,-0.11534,-0.01628100000000001
20241216,5.0,-0.086095,-0.01628100000000001
20241216,10.0,-0.164703,-0.01628100000000001
20241230,1.0,-0.003454020202020203,-0.01628100000000001
20241230,2.0,-0.0021092121212121216,-0.01628100000000001
20241230,3.0,-0.02003373469387755,-0.01628100000000001
20241230,4.0,-0.010041959595959597,-0.01628100000000001
20241230,5.0,-0.030299816326530612,-0.01628100000000001
20241230,6.0,-0.00918840404040404,-0.01628100000000001
20241230,7.0,-0.02536585714285714,-0.01628100000000001
20241230,8.0,-0.009419242424242424,-0.01628100000000001
20241230,9.0,-0.014405959183673472,-0.01628100000000001
20241230,10.0,0.0359580202020202,-0.01628100000000001
20250127,1.0,0.13573865,0.07233700000000001
20250127,2.0,0.08386268686868686,0.07233700000000001
20250127,3.0,0.04201292929292929,0.07233700000000001
20250127,4.0,0.07402387878787879,0.07233700000000001
20250127,5.0,0.04788983838383839,0.07233700000000001
20250127,6.0,0.05048913131313131,0.07233700000000001
20250127,7.0,0.05972175757575758,0.07233700000000001
20250127,8.0,0.07913344444444444,0.07233700000000001
20250127,9.0,0.09389667676767677,0.07233700000000001
20250127,10.0,0.07981361,0.07233700000000001
20250224,1.0,-0.02603613,-0.006023999999999998
20250224,2.0,0.020109919191919196,-0.006023999999999998
20250224,3.0,0.021928878787878785,-0.006023999999999998
20250224,4.0,0.00850081818181818,-0.006023999999999998
20250224,5.0,0.03329979797979798,-0.006023999999999998
20250224,6.0,0.014725505050505051,-0.006023999999999998
20250224,7.0,0.018142252525252523,-0.006023999999999998
20250224,8.0,0.02123337373737374,-0.006023999999999998
20250224,9.0,0.001605757575757578,-0.006023999999999998
20250224,10.0,-0.02891034,-0.006023999999999998
20250324,1.0,-0.064745,-0.037119
20250324,5.0,0.02601999999999999,-0.037119
20250324,10.0,-0.186214,-0.037119
20250331,1.0,-0.00958593,-0.037119
20250331,2.0,-0.02928893939393939,-0.037119
20250331,3.0,-0.023845111111111112,-0.037119
20250331,4.0,-0.017739010101010103,-0.037119
20250331,5.0,-0.021774242424242425,-0.037119
20250331,6.0,-0.021517707070707073,-0.037119
20250331,7.0,-0.015017414141414142,-0.037119
20250331,8.0,-0.015094040404040407,-0.037119
20250331,9.0,-0.033066030303030305,-0.037119
20250331,10.0,-0.0250959898989899,-0.037119
20250428,1.0,0.02584587,0.013870999999999998
20250428,2.0,0.047036610000000006,0.013870999999999998
20250428,3.0,0.033477626262626264,0.013870999999999998
20250428,4.0,0.03458219,0.013870999999999998
20250428,5.0,0.02566046,0.013870999999999998
20250428,6.0,0.02953908080808081,0.013870999999999998
20250428,7.0,0.008350370000000001,0.013870999999999998
20250428,8.0,0.02790638383838384,0.013870999999999998
20250428,9.0,0.012042760000000001,0.013870999999999998
20250428,10.0,0.02541371,0.013870999999999998
20250519,1.0,0.058213999999999995,0.054160999999999994
20250519,10.0,0.05263900000000001,0.054160999999999994
20250526,1.0,0.06475093,0.054160999999999994
20250526,2.0,0.04423457,0.054160999999999994
20250526,3.0,0.054043989898989904,0.054160999999999994
20250526,4.0,0.07755237,0.054160999999999994
20250526,5.0,0.04977861616161616,0.054160999999999994
20250526,6.0,0.06346533,0.054160999999999994
20250526,7.0,0.07667183838383838,0.054160999999999994
20250526,8.0,0.06559933,0.054160999999999994
20250526,9.0,0.069357898989899,0.054160999999999994
20250526,10.0,0.03373326,0.054160999999999994
20250630,1.0,0.08819914000000001,0.047413
20250630,2.0,0.054844330000000004,0.047413
20250630,3.0,0.05970365999999999,0.047413
20250630,4.0,0.05362752525252525,0.047413
20250630,5.0,0.04979265,0.047413
20250630,6.0,0.03918273,0.047413
20250630,7.0,0.06114492929292929,0.047413
20250630,8.0,0.06017522,0.047413
20250630,9.0,0.05405169,0.047413
20250630,10.0,0.0561775,0.047413
20250728,1.0,0.10066564,0.111773
20250728,2.0,0.09316546,0.111773
20250728,3.0,0.11238119,0.111773
20250728,4.0,0.10911058000000001,0.111773
20250728,5.0,0.10212865,0.111773
20250728,6.0,0.09842731313131313,0.111773
20250728,7.0,0.08684492,0.111773
20250728,8.0,0.09427037,0.111773
20250728,9.0,0.10851636,0.111773
20250728,10.0,0.10785981,0.111773
20250825,1.0,0.042548300000000004,0.020320999999999995
20250825,2.0,0.033821620000000004,0.020320999999999995
20250825,3.0,0.00629769,0.020320999999999995
20250825,4.0,0.01605387,0.020320999999999995
20250825,5.0,-0.0032893700000000002,0.020320999999999995
20250825,6.0,0.023644626262626263,0.020320999999999995
20250825,7.0,0.006984430000000001,0.020320999999999995
20250825,8.0,0.02225306,0.020320999999999995
20250825,9.0,0.0053072200000000005,0.020320999999999995
20250825,10.0,-0.008672309999999997,0.020320999999999995
20250929,1.0,-0.02058602,-0.007649000000000003
20250929,2.0,0.03236007,-0.007649000000000003
20250929,3.0,0.02539365,-0.007649000000000003
20250929,4.0,0.009128959999999998,-0.007649000000000003
20250929,5.0,-0.01103221,-0.007649000000000003
20250929,6.0,0.0009602121212121207,-0.007649000000000003
20250929,7.0,0.00730714,-0.007649000000000003
20250929,8.0,0.014512489999999998,-0.007649000000000003
20250929,9.0,-0.02221117,-0.007649000000000003
20250929,10.0,-0.017098920000000004,-0.007649000000000003
20251020,1.0,0.14444200000000001,-0.021835
20251020,10.0,-0.04599300000000001,-0.021835
20251027,1.0,-0.017188659999999998,-0.021835
20251027,2.0,-0.01778465,-0.021835
20251027,3.0,-0.014682737373737372,-0.021835
20251027,4.0,-0.024556139999999997,-0.021835
20251027,5.0,-0.02207303,-0.021835
20251027,6.0,-0.014690989898989898,-0.021835
20251027,7.0,-0.01775885,-0.021835
20251027,8.0,-0.023207767676767674,-0.021835
20251027,9.0,-0.017387749999999997,-0.021835
20251027,10.0,-0.01338924,-0.021835
20251124,1.0,0.0485431,0.035943
20251124,2.0,0.05277316,0.035943
20251124,3.0,0.039408149999999996,0.035943
20251124,4.0,0.03423943,0.035943
20251124,5.0,0.018727840000000003,0.035943
20251124,6.0,0.01659148,0.035943
20251124,7.0,0.026104099999999998,0.035943
20251124,8.0,0.01843191,0.035943
20251124,9.0,0.03071892,0.035943
20251124,10.0,0.02272078,0.035943
20251229,1.0,0.09814007999999999,0.08469199999999999
20251229,2.0,0.09981092999999999,0.08469199999999999
20251229,3.0,0.07530369,0.08469199999999999
20251229,4.0,0.06424325252525252,0.08469199999999999
20251229,5.0,0.07391854,0.08469199999999999
20251229,6.0,0.06510653,0.08469199999999999
20251229,7.0,0.07762146464646465,0.08469199999999999
20251229,8.0,0.07329243,0.08469199999999999
20251229,9.0,0.08667904,0.08469199999999999
20251229,10.0,0.06544637,0.08469199999999999
